PRSN,ADDRESS,Dataset Origin
274262,25 ELM AVE ,Both Datasets
274263,10 SHERBOURNE ST N,Both Datasets
274264,6 RACHAEL ST ,Both Datasets
274265,26 RACHAEL ST ,Both Datasets
274266,22 RACHAEL ST ,Both Datasets
274267,28 RACHAEL ST ,Both Datasets
274268,4 SHERBOURNE ST N,Both Datasets
274271,420 BLOOR ST E,Both Datasets
697020,2555 YONGE ST ,Both Datasets
270582,16 KIMBERLEY AVE ,Both Datasets
270591,18 LYALL AVE ,Both Datasets
270592,14 LYALL AVE ,Both Datasets
270593,12 LYALL AVE ,Both Datasets
270594,10 LYALL AVE ,Both Datasets
270595,6 LYALL AVE ,Both Datasets
270596,2 LYALL AVE ,Both Datasets
271869,88 DAWES RD ,Both Datasets
271870,90 DAWES RD ,Both Datasets
271871,92 DAWES RD ,Both Datasets
271872,94 DAWES RD ,Both Datasets
272426,108 PARK RD ,Both Datasets
272427,104 PARK RD ,Both Datasets
272428,100 PARK RD ,Both Datasets
272429,45 SOUTH DR ,Both Datasets
272430,47 SOUTH DR ,Both Datasets
272431,51 SOUTH DR ,Both Datasets
272432,128 MOUNT PLEASANT RD ,Both Datasets
272433,11 MEREDITH CRES ,Both Datasets
272434,9 MEREDITH CRES ,Both Datasets
272435,7 MEREDITH CRES ,Both Datasets
272436,3 MEREDITH CRES ,Both Datasets
272437,127 PARK RD ,Both Datasets
272438,60 SOUTH DR ,Both Datasets
272439,58 SOUTH DR ,Both Datasets
272440,54 SOUTH DR ,Both Datasets
272441,48 SOUTH DR ,Both Datasets
272444,4 CORRIGAN CS ,Both Datasets
272448,1 CORRIGAN CS ,Both Datasets
272449,36 SOUTH DR ,Both Datasets
272450,34 SOUTH DR ,Both Datasets
272451,30 SOUTH DR ,Both Datasets
272452,22 SOUTH DR ,Both Datasets
272453,14 SOUTH DR ,Both Datasets
272454,12 SOUTH DR ,Both Datasets
272455,10 SOUTH DR ,Both Datasets
272456,6 SOUTH DR ,Both Datasets
272457,4 SOUTH DR ,Both Datasets
272458,111 CRESCENT RD ,Both Datasets
272459,119 CRESCENT RD ,Both Datasets
272460,121 CRESCENT RD ,Both Datasets
272461,133 CRESCENT RD ,Both Datasets
272462,135 CRESCENT RD ,Both Datasets
272463,137 CRESCENT RD ,Both Datasets
272464,171 ROXBOROUGH ST E,Both Datasets
272465,171 ROXBOROUGH ST E,Both Datasets
272466,171 ROXBOROUGH ST E,Both Datasets
273042,47 HIGHLAND AVE ,Both Datasets
273043,49 HIGHLAND AVE ,Both Datasets
273044,55 HIGHLAND AVE ,Both Datasets
273045,57 HIGHLAND AVE ,Both Datasets
273046,61 HIGHLAND AVE ,Both Datasets
273047,63 HIGHLAND AVE ,Both Datasets
273048,65 HIGHLAND AVE ,Both Datasets
273049,94 ROXBOROUGH DR ,Both Datasets
273050,70 ROXBOROUGH DR ,Both Datasets
273051,64 ROXBOROUGH DR ,Both Datasets
273052,62 ROXBOROUGH DR ,Both Datasets
273053,60 ROXBOROUGH DR ,Both Datasets
273054,58 ROXBOROUGH DR ,Both Datasets
273055,56 ROXBOROUGH DR ,Both Datasets
273056,52 ROXBOROUGH DR ,Both Datasets
273057,50 ROXBOROUGH DR ,Both Datasets
273058,1 SCHOLFIELD AVE ,Both Datasets
273059,3 SCHOLFIELD AVE ,Both Datasets
273060,5 SCHOLFIELD AVE ,Both Datasets
273061,7 SCHOLFIELD AVE ,Both Datasets
273062,9 SCHOLFIELD AVE ,Both Datasets
273063,3 EDGAR AVE ,Both Datasets
273064,5 EDGAR AVE ,Both Datasets
273065,7 EDGAR AVE ,Both Datasets
273066,9 EDGAR AVE ,Both Datasets
273067,11 EDGAR AVE ,Both Datasets
273069,17 EDGAR AVE ,Both Datasets
273070,19 EDGAR AVE ,Both Datasets
273071,21 EDGAR AVE ,Both Datasets
273072,23 EDGAR AVE ,Both Datasets
273073,25 EDGAR AVE ,Both Datasets
273074,27 EDGAR AVE ,Both Datasets
273075,29 EDGAR AVE ,Both Datasets
273076,31 EDGAR AVE ,Both Datasets
273077,138 ROXBOROUGH DR ,Both Datasets
273078,136 ROXBOROUGH DR ,Both Datasets
273079,134 ROXBOROUGH DR ,Both Datasets
273657,19 WHITNEY AVE ,Both Datasets
273658,21 WHITNEY AVE ,Both Datasets
273659,23 WHITNEY AVE ,Both Datasets
273660,25 WHITNEY AVE ,Both Datasets
273661,27 WHITNEY AVE ,Both Datasets
273662,29 WHITNEY AVE ,Both Datasets
273663,31 WHITNEY AVE ,Both Datasets
273664,33 WHITNEY AVE ,Both Datasets
273665,35 WHITNEY AVE ,Both Datasets
273666,37 WHITNEY AVE ,Both Datasets
273667,39 WHITNEY AVE ,Both Datasets
273668,41 WHITNEY AVE ,Both Datasets
273669,100 BINSCARTH RD ,Both Datasets
273670,98 BINSCARTH RD ,Both Datasets
273671,96 BINSCARTH RD ,Both Datasets
273672,94 BINSCARTH RD ,Both Datasets
273673,92 BINSCARTH RD ,Both Datasets
273674,90 BINSCARTH RD ,Both Datasets
273675,88 BINSCARTH RD ,Both Datasets
273676,86 BINSCARTH RD ,Both Datasets
273677,82 BINSCARTH RD ,Both Datasets
273678,80 BINSCARTH RD ,Both Datasets
273679,78 BINSCARTH RD ,Both Datasets
273680,76 BINSCARTH RD ,Both Datasets
273681,70 BINSCARTH RD ,Both Datasets
273682,68 BINSCARTH RD ,Both Datasets
273683,66 BINSCARTH RD ,Both Datasets
273684,64 BINSCARTH RD ,Both Datasets
273685,60 BINSCARTH RD ,Both Datasets
273686,58 BINSCARTH RD ,Both Datasets
273687,54 BINSCARTH RD ,Both Datasets
273688,52 BINSCARTH RD ,Both Datasets
273690,48 BINSCARTH RD ,Both Datasets
273691,44 BINSCARTH RD ,Both Datasets
273693,108 HIGHLAND AVE ,Both Datasets
273694,106 HIGHLAND AVE ,Both Datasets
274831,16 SUMMERHILL AVE ,Both Datasets
274833,1233 YONGE ST ,Both Datasets
274857,87 WOODLAWN AVE E,Both Datasets
276001,110 INGLEWOOD DR ,Both Datasets
269455,41 MAIN ST ,Both Datasets
269456,11 LYALL AVE ,Both Datasets
271904,765 YONGE ST ,Both Datasets
271906,771 YONGE ST ,Both Datasets
271913,17 PARK RD ,Both Datasets
271914,19 PARK RD ,Both Datasets
271915,21 PARK RD ,Both Datasets
272467,171 ROXBOROUGH ST E,Both Datasets
272468,171 ROXBOROUGH ST E,Both Datasets
272469,173 ROXBOROUGH ST E,Both Datasets
272470,177 ROXBOROUGH ST E,Both Datasets
272471,179 ROXBOROUGH ST E,Both Datasets
272473,132 CRESCENT RD ,Both Datasets
272474,130 CRESCENT RD ,Both Datasets
272475,126 CRESCENT RD ,Both Datasets
272476,124 CRESCENT RD ,Both Datasets
272477,49 CLUNY DR ,Both Datasets
272478,51 CLUNY DR ,Both Datasets
272479,57 CLUNY DR ,Both Datasets
272480,61 CLUNY DR ,Both Datasets
272481,85 ROXBOROUGH ST E,Both Datasets
272482,87 ROXBOROUGH ST E,Both Datasets
272483,89 ROXBOROUGH ST E,Both Datasets
272484,91 ROXBOROUGH ST E,Both Datasets
272485,93 ROXBOROUGH ST E,Both Datasets
272486,95 ROXBOROUGH ST E,Both Datasets
272487,95 A ROXBOROUGH ST E,Both Datasets
272488,97 ROXBOROUGH ST E,Both Datasets
272489,99 ROXBOROUGH ST E,Both Datasets
272490,101 ROXBOROUGH ST E,Both Datasets
272491,103 ROXBOROUGH ST E,Both Datasets
272492,105 ROXBOROUGH ST E,Both Datasets
272493,107 ROXBOROUGH ST E,Both Datasets
272494,131 ROXBOROUGH ST E,Both Datasets
272495,133 ROXBOROUGH ST E,Both Datasets
272496,135 ROXBOROUGH ST E,Both Datasets
272497,137 ROXBOROUGH ST E,Both Datasets
272498,139 ROXBOROUGH ST E,Both Datasets
272499,141 ROXBOROUGH ST E,Both Datasets
272500,143 ROXBOROUGH ST E,Both Datasets
272501,145 ROXBOROUGH ST E,Both Datasets
272502,147 ROXBOROUGH ST E,Both Datasets
273080,132 ROXBOROUGH DR ,Both Datasets
273081,130 ROXBOROUGH DR ,Both Datasets
273082,128 ROXBOROUGH DR ,Both Datasets
273083,126 ROXBOROUGH DR ,Both Datasets
273084,124 ROXBOROUGH DR ,Both Datasets
273085,122 ROXBOROUGH DR ,Both Datasets
273086,120 ROXBOROUGH DR ,Both Datasets
273087,118 ROXBOROUGH DR ,Both Datasets
273088,116 ROXBOROUGH DR ,Both Datasets
273089,114 ROXBOROUGH DR ,Both Datasets
273090,112 ROXBOROUGH DR ,Both Datasets
273091,110 ROXBOROUGH DR ,Both Datasets
273092,108 ROXBOROUGH DR ,Both Datasets
273093,106 ROXBOROUGH DR ,Both Datasets
273094,5 MACLENNAN AVE ,Both Datasets
273095,7 MACLENNAN AVE ,Both Datasets
273096,9 MACLENNAN AVE ,Both Datasets
273097,11 MACLENNAN AVE ,Both Datasets
273098,115 DOUGLAS DR ,Both Datasets
273099,119 DOUGLAS DR ,Both Datasets
273100,123 DOUGLAS DR ,Both Datasets
273101,127 DOUGLAS DR ,Both Datasets
273102,133 DOUGLAS DR ,Both Datasets
273103,137 DOUGLAS DR ,Both Datasets
273104,141 DOUGLAS DR ,Both Datasets
273105,145 DOUGLAS DR ,Both Datasets
273106,149 DOUGLAS DR ,Both Datasets
273108,157 DOUGLAS DR ,Both Datasets
273109,161 DOUGLAS DR ,Both Datasets
273110,163 DOUGLAS DR ,Both Datasets
273111,167 DOUGLAS DR ,Both Datasets
273112,171 DOUGLAS DR ,Both Datasets
273113,175 DOUGLAS DR ,Both Datasets
273114,179 DOUGLAS DR ,Both Datasets
273115,183 DOUGLAS DR ,Both Datasets
273116,187 DOUGLAS DR ,Both Datasets
273117,191 DOUGLAS DR ,Both Datasets
273695,104 HIGHLAND AVE ,Both Datasets
273696,102 HIGHLAND AVE ,Both Datasets
273697,100 HIGHLAND AVE ,Both Datasets
273698,98 HIGHLAND AVE ,Both Datasets
273699,96 HIGHLAND AVE ,Both Datasets
273700,94 HIGHLAND AVE ,Both Datasets
273701,5 BINSCARTH RD ,Both Datasets
273702,7 BINSCARTH RD ,Both Datasets
273703,9 BINSCARTH RD ,Both Datasets
273704,11 BINSCARTH RD ,Both Datasets
273705,13 BINSCARTH RD ,Both Datasets
273706,15 BINSCARTH RD ,Both Datasets
273707,17 BINSCARTH RD ,Both Datasets
273709,126 A GLEN RD ,Both Datasets
273710,126 GLEN RD ,Both Datasets
273711,124 GLEN RD ,Both Datasets
273712,122 GLEN RD ,Both Datasets
273713,120 GLEN RD ,Both Datasets
273714,118 GLEN RD ,Both Datasets
273715,116 GLEN RD ,Both Datasets
273717,51 ROXBOROUGH DR ,Both Datasets
273718,55 ROXBOROUGH DR ,Both Datasets
273719,53 ROXBOROUGH DR ,Both Datasets
273720,57 ROXBOROUGH DR ,Both Datasets
273721,59 ROXBOROUGH DR ,Both Datasets
273722,61 ROXBOROUGH DR ,Both Datasets
273723,65 ROXBOROUGH DR ,Both Datasets
273724,67 ROXBOROUGH DR ,Both Datasets
273726,77 ROXBOROUGH DR ,Both Datasets
273727,83 ROXBOROUGH DR ,Both Datasets
273728,85 ROXBOROUGH DR ,Both Datasets
273729,87 ROXBOROUGH DR ,Both Datasets
273730,93 ROXBOROUGH DR ,Both Datasets
273731,97 ROXBOROUGH DR ,Both Datasets
273732,1 OLD GEORGE PL ,Both Datasets
269457,15 LYALL AVE ,Both Datasets
269458,17 LYALL AVE ,Both Datasets
269459,19 LYALL AVE ,Both Datasets
269460,21 LYALL AVE ,Both Datasets
269493,23 LYALL AVE ,Both Datasets
269494,25 LYALL AVE ,Both Datasets
269495,27 LYALL AVE ,Both Datasets
271931,29 PARK RD ,Both Datasets
271932,117 COLLIER ST ,Both Datasets
271933,119 COLLIER ST ,Both Datasets
271934,123 COLLIER ST ,Both Datasets
271935,125 COLLIER ST ,Both Datasets
271936,129 COLLIER ST ,Both Datasets
271937,131 COLLIER ST ,Both Datasets
271938,135 COLLIER ST ,Both Datasets
271939,137 COLLIER ST ,Both Datasets
271940,139 COLLIER ST ,Both Datasets
271941,141 COLLIER ST ,Both Datasets
271942,143 COLLIER ST ,Both Datasets
271943,145 COLLIER ST ,Both Datasets
271944,149 COLLIER ST ,Both Datasets
271946,153 COLLIER ST ,Both Datasets
271947,155 COLLIER ST ,Both Datasets
271948,157 COLLIER ST ,Both Datasets
271949,159 COLLIER ST ,Both Datasets
271950,163 COLLIER ST ,Both Datasets
271951,165 COLLIER ST ,Both Datasets
271952,169 COLLIER ST ,Both Datasets
271953,171 COLLIER ST ,Both Datasets
271954,175 COLLIER ST ,Both Datasets
271955,177 COLLIER ST ,Both Datasets
271957,156 COLLIER ST ,Both Datasets
271958,154 COLLIER ST ,Both Datasets
271959,152 COLLIER ST ,Both Datasets
271960,148 COLLIER ST ,Both Datasets
271961,146 COLLIER ST ,Both Datasets
272503,149 ROXBOROUGH ST E,Both Datasets
272504,151 ROXBOROUGH ST E,Both Datasets
272505,153 ROXBOROUGH ST E,Both Datasets
272506,155 ROXBOROUGH ST E,Both Datasets
272508,165 ROXBOROUGH ST E,Both Datasets
272509,167 ROXBOROUGH ST E,Both Datasets
272510,120 CRESCENT RD ,Both Datasets
272511,118 CRESCENT RD ,Both Datasets
272512,116 CRESCENT RD ,Both Datasets
272513,112 CRESCENT RD ,Both Datasets
272515,106 CRESCENT RD ,Both Datasets
272526,88 CRESCENT RD ,Both Datasets
272527,88 CRESCENT RD ,Both Datasets
272528,88 CRESCENT RD ,Both Datasets
272529,88 CRESCENT RD ,Both Datasets
272532,82 CRESCENT RD ,Both Datasets
272533,80 CRESCENT RD ,Both Datasets
272534,78 CRESCENT RD ,IBMS Data
272535,78 CRESCENT RD ,IBMS Data
272536,78 CRESCENT RD ,IBMS Data
272537,78 CRESCENT RD ,IBMS Data
272538,74 CRESCENT RD ,Both Datasets
272539,72 CRESCENT RD ,Both Datasets
273118,195 DOUGLAS DR ,Both Datasets
273119,199 DOUGLAS DR ,Both Datasets
273120,203 DOUGLAS DR ,Both Datasets
273121,164 GLEN RD ,Both Datasets
273122,162 GLEN RD ,Both Datasets
273123,160 GLEN RD ,Both Datasets
273124,158 GLEN RD ,Both Datasets
273127,154 ROXBOROUGH DR ,Both Datasets
273128,152 ROXBOROUGH DR ,Both Datasets
273129,150 ROXBOROUGH DR ,Both Datasets
273130,148 ROXBOROUGH DR ,Both Datasets
273131,40 EDGAR AVE ,Both Datasets
273132,38 EDGAR AVE ,Both Datasets
273133,36 EDGAR AVE ,Both Datasets
273134,34 EDGAR AVE ,Both Datasets
273135,30 EDGAR AVE ,Both Datasets
273136,28 EDGAR AVE ,Both Datasets
273137,26 EDGAR AVE ,Both Datasets
273138,22 EDGAR AVE ,Both Datasets
273139,20 EDGAR AVE ,Both Datasets
273140,16 EDGAR AVE ,Both Datasets
273141,12 EDGAR AVE ,Both Datasets
273142,10 EDGAR AVE ,Both Datasets
273143,8 EDGAR AVE ,Both Datasets
273144,6 EDGAR AVE ,Both Datasets
273145,4 EDGAR AVE ,Both Datasets
273146,2 EDGAR AVE ,Both Datasets
273147,3 ST ANDREWS GDNS ,Both Datasets
273148,5 ST ANDREWS GDNS ,Both Datasets
273149,7 ST ANDREWS GDNS ,Both Datasets
273150,11 ST ANDREWS GDNS ,Both Datasets
273151,15 ST ANDREWS GDNS ,Both Datasets
273152,17 ST ANDREWS GDNS ,Both Datasets
273153,19 ST ANDREWS GDNS ,Both Datasets
273154,21 ST ANDREWS GDNS ,Both Datasets
273156,25 ST ANDREWS GDNS ,Both Datasets
273157,27 ST ANDREWS GDNS ,Both Datasets
273733,2 OLD GEORGE PL ,Both Datasets
273734,3 OLD GEORGE PL ,Both Datasets
273735,4 OLD GEORGE PL ,Both Datasets
273736,105 ROXBOROUGH DR ,Both Datasets
273737,73 HIGHLAND AVE ,Both Datasets
273738,75 HIGHLAND AVE ,Both Datasets
273739,77 HIGHLAND AVE ,Both Datasets
273740,79 HIGHLAND AVE ,Both Datasets
273741,81 HIGHLAND AVE ,Both Datasets
273742,85 HIGHLAND AVE ,Both Datasets
273743,87 HIGHLAND AVE ,Both Datasets
273744,89 HIGHLAND AVE ,Both Datasets
273745,93 HIGHLAND AVE ,Both Datasets
273746,114 GLEN RD ,Both Datasets
273747,110 GLEN RD ,Both Datasets
273748,108 GLEN RD ,Both Datasets
273749,106 GLEN RD ,Both Datasets
273752,102 GLEN RD ,Both Datasets
273753,100 GLEN RD ,Both Datasets
273754,98 GLEN RD ,Both Datasets
273755,138 SOUTH DR ,Both Datasets
273756,136 SOUTH DR ,Both Datasets
273757,134 SOUTH DR ,Both Datasets
273758,132 SOUTH DR ,Both Datasets
273760,3 MAY ST ,Both Datasets
273761,5 MAY ST ,Both Datasets
273762,7 MAY ST ,Both Datasets
273763,9 MAY ST ,Both Datasets
273764,11 MAY ST ,Both Datasets
273765,15 MAY ST ,Both Datasets
273766,14 MAY ST ,Both Datasets
273767,12 MAY ST ,Both Datasets
273768,1 MAY SQ ,Both Datasets
273769,2 MAY SQ ,Both Datasets
273770,3 MAY SQ ,Both Datasets
273771,4 MAY SQ ,Both Datasets
274897,84 WOODLAWN AVE E,Both Datasets
277265,387 BALLIOL ST ,Both Datasets
268878,2535 DANFORTH AVE ,Both Datasets
268879,2541 DANFORTH AVE ,Both Datasets
268880,2543 DANFORTH AVE ,Both Datasets
268881,2547 DANFORTH AVE ,Both Datasets
268883,292 MAIN ST ,Both Datasets
269496,31 LYALL AVE ,Both Datasets
269497,33 LYALL AVE ,Both Datasets
269500,39 LYALL AVE ,Both Datasets
269501,41 LYALL AVE ,Both Datasets
269502,43 LYALL AVE ,Both Datasets
269503,47 LYALL AVE ,Both Datasets
269504,49 LYALL AVE ,Both Datasets
269505,51 LYALL AVE ,Both Datasets
269506,57 LYALL AVE ,Both Datasets
269507,61 LYALL AVE ,Both Datasets
269508,63 LYALL AVE ,Both Datasets
269509,65 LYALL AVE ,Both Datasets
269510,67 LYALL AVE ,Both Datasets
269511,69 LYALL AVE ,Both Datasets
269512,71 LYALL AVE ,Both Datasets
269513,73 LYALL AVE ,Both Datasets
269514,75 LYALL AVE ,Both Datasets
269515,77 LYALL AVE ,Both Datasets
269516,79 LYALL AVE ,Both Datasets
271345,10 A DAWES RD ,Both Datasets
271346,10 DAWES RD ,Both Datasets
271962,142 COLLIER ST ,Both Datasets
271963,140 COLLIER ST ,Both Datasets
271964,136 COLLIER ST ,Both Datasets
271965,134 COLLIER ST ,Both Datasets
271966,130 COLLIER ST ,Both Datasets
271967,128 COLLIER ST ,Both Datasets
271968,124 COLLIER ST ,Both Datasets
271969,122 COLLIER ST ,Both Datasets
271970,118 COLLIER ST ,Both Datasets
272540,70 CRESCENT RD ,Both Datasets
272541,68 CRESCENT RD ,Both Datasets
272543,64 CRESCENT RD ,Both Datasets
272544,60 CRESCENT RD ,Both Datasets
272545,25 CLUNY DR ,Both Datasets
272546,27 CLUNY DR ,Both Datasets
272547,37 CLUNY DR ,Both Datasets
272548,55 CRESCENT RD ,Both Datasets
272549,61 CRESCENT RD ,Both Datasets
272550,65 CRESCENT RD ,Both Datasets
272551,71 CRESCENT RD ,Both Datasets
272552,73 CRESCENT RD ,Both Datasets
272553,1 CLUNY AVE ,Both Datasets
272554,5 CLUNY AVE ,Both Datasets
272555,9 CLUNY AVE ,Both Datasets
272556,21 CLUNY AVE ,Both Datasets
272557,3 CLUNY DR ,Both Datasets
272558,5 CLUNY DR ,Both Datasets
272559,7 CLUNY DR ,Both Datasets
272560,9 CLUNY DR ,Both Datasets
272562,8 CLUNY AVE ,Both Datasets
272563,4 CLUNY AVE ,Both Datasets
272564,52 ROSEDALE RD ,Both Datasets
272565,48 ROSEDALE RD ,Both Datasets
272566,44 ROSEDALE RD ,Both Datasets
272567,40 ROSEDALE RD ,Both Datasets
272568,36 ROSEDALE RD ,Both Datasets
272569,34 ROSEDALE RD ,Both Datasets
272571,7 CRESCENT RD ,Both Datasets
272573,25 CRESCENT RD ,Both Datasets
272574,27 CRESCENT RD ,Both Datasets
272575,29 CRESCENT RD ,Both Datasets
272576,31 CRESCENT RD ,Both Datasets
273158,29 ST ANDREWS GDNS ,Both Datasets
273159,31 ST ANDREWS GDNS ,Both Datasets
273160,33 ST ANDREWS GDNS ,Both Datasets
273161,35 ST ANDREWS GDNS ,Both Datasets
273162,37 ST ANDREWS GDNS ,Both Datasets
273163,39 ST ANDREWS GDNS ,Both Datasets
273164,41 ST ANDREWS GDNS ,Both Datasets
273165,49 ST ANDREWS GDNS ,Both Datasets
273166,51 ST ANDREWS GDNS ,Both Datasets
273167,53 ST ANDREWS GDNS ,Both Datasets
273168,55 ST ANDREWS GDNS ,Both Datasets
273169,57 ST ANDREWS GDNS ,Both Datasets
273170,190 DOUGLAS DR ,Both Datasets
273171,186 DOUGLAS DR ,Both Datasets
273172,182 DOUGLAS DR ,Both Datasets
273173,178 DOUGLAS DR ,Both Datasets
273175,170 DOUGLAS DR ,Both Datasets
273176,166 DOUGLAS DR ,Both Datasets
273178,158 DOUGLAS DR ,Both Datasets
273179,154 DOUGLAS DR ,Both Datasets
273180,150 DOUGLAS DR ,Both Datasets
273181,146 DOUGLAS DR ,Both Datasets
273182,142 DOUGLAS DR ,Both Datasets
273183,138 DOUGLAS DR ,Both Datasets
273184,130 DOUGLAS DR ,Both Datasets
273185,19 MACLENNAN AVE ,Both Datasets
273186,21 MACLENNAN AVE ,Both Datasets
273187,23 MACLENNAN AVE ,Both Datasets
273188,25 MACLENNAN AVE ,Both Datasets
273189,27 MACLENNAN AVE ,Both Datasets
273190,29 MACLENNAN AVE ,Both Datasets
273191,31 MACLENNAN AVE ,Both Datasets
273192,33 MACLENNAN AVE ,Both Datasets
273193,35 MACLENNAN AVE ,Both Datasets
273194,391 SUMMERHILL AVE ,Both Datasets
273772,26 LAMPORT AVE ,Both Datasets
273773,10 LAMPORT AVE ,Both Datasets
273774,6 LAMPORT AVE ,Both Datasets
273775,4 LAMPORT AVE ,Both Datasets
273776,2 LAMPORT AVE ,Both Datasets
273777,2 A LAMPORT AVE ,Both Datasets
273778,170 CRESCENT RD ,Both Datasets
273779,166 CRESCENT RD ,Both Datasets
273786,158 CRESCENT RD ,Both Datasets
273787,146 CRESCENT RD ,Both Datasets
273788,1 SCARTH RD ,Both Datasets
273789,1 A SCARTH RD ,Both Datasets
273790,3 SCARTH RD ,Both Datasets
273791,5 SCARTH RD ,Both Datasets
273793,21 SCARTH RD ,Both Datasets
273794,25 SCARTH RD ,Both Datasets
273795,27 SCARTH RD ,Both Datasets
273796,29 SCARTH RD ,Both Datasets
273797,33 SCARTH RD ,Both Datasets
273798,139 CRESCENT RD ,Both Datasets
273799,141 CRESCENT RD ,Both Datasets
273800,143 CRESCENT RD ,Both Datasets
273801,145 CRESCENT RD ,Both Datasets
273802,149 CRESCENT RD ,Both Datasets
273803,151 CRESCENT RD ,Both Datasets
273804,155 CRESCENT RD ,Both Datasets
273805,161 CRESCENT RD ,Both Datasets
273806,163 CRESCENT RD ,Both Datasets
273807,165 CRESCENT RD ,Both Datasets
273809,171 CRESCENT RD ,Both Datasets
273810,175 CRESCENT RD ,Both Datasets
273811,181 CRESCENT RD ,Both Datasets
273812,185 CRESCENT RD ,Both Datasets
273813,106 SOUTH DR ,Both Datasets
273814,104 SOUTH DR ,Both Datasets
277299,505 BALLIOL ST ,Both Datasets
272577,33 CRESCENT RD ,Both Datasets
272579,48 CLUNY DR ,Both Datasets
272580,42 CLUNY DR ,Both Datasets
272581,40 CLUNY DR ,Both Datasets
272584,15 ROXBOROUGH ST E,Both Datasets
272585,17 ROXBOROUGH ST E,Both Datasets
272586,19 ROXBOROUGH ST E,Both Datasets
272587,21 ROXBOROUGH ST E,Both Datasets
272588,25 ROXBOROUGH ST E,Both Datasets
272589,29 ROXBOROUGH ST E,Both Datasets
272590,33 ROXBOROUGH ST E,Both Datasets
272591,35 ROXBOROUGH ST E,Both Datasets
272592,37 ROXBOROUGH ST E,Both Datasets
272593,39 ROXBOROUGH ST E,Both Datasets
272594,41 ROXBOROUGH ST E,Both Datasets
272595,43 ROXBOROUGH ST E,Both Datasets
272596,49 ROXBOROUGH ST E,Both Datasets
272597,56 CLUNY DR ,Both Datasets
272600,48 CRESCENT RD ,Both Datasets
272601,44 CRESCENT RD ,Both Datasets
272602,42 CRESCENT RD ,Both Datasets
272603,38 CRESCENT RD ,Both Datasets
272604,36 CRESCENT RD ,Both Datasets
272606,32 CRESCENT RD ,Both Datasets
272607,28 CRESCENT RD ,Both Datasets
272608,26 CRESCENT RD ,Both Datasets
272609,24 CRESCENT RD ,Both Datasets
272610,22 CRESCENT RD ,Both Datasets
272615,1067 YONGE ST ,Both Datasets
273197,481 SUMMERHILL AVE ,Both Datasets
273199,485 SUMMERHILL AVE ,Both Datasets
273200,188 GLEN RD ,Both Datasets
273201,186 GLEN RD ,Both Datasets
273202,184 GLEN RD ,Both Datasets
273203,182 GLEN RD ,Both Datasets
273204,180 GLEN RD ,Both Datasets
273205,178 GLEN RD ,Both Datasets
273206,176 GLEN RD ,Both Datasets
273207,174 GLEN RD ,Both Datasets
273208,170 GLEN RD ,Both Datasets
273209,210 DOUGLAS DR ,Both Datasets
273210,208 DOUGLAS DR ,Both Datasets
273211,204 DOUGLAS DR ,Both Datasets
273212,200 DOUGLAS DR ,Both Datasets
273213,64 ST ANDREWS GDNS ,Both Datasets
273214,62 ST ANDREWS GDNS ,Both Datasets
273215,60 ST ANDREWS GDNS ,Both Datasets
273216,58 ST ANDREWS GDNS ,Both Datasets
273217,56 ST ANDREWS GDNS ,Both Datasets
273218,54 ST ANDREWS GDNS ,Both Datasets
273219,52 ST ANDREWS GDNS ,Both Datasets
273220,50 ST ANDREWS GDNS ,Both Datasets
273221,48 ST ANDREWS GDNS ,Both Datasets
273222,46 ST ANDREWS GDNS ,Both Datasets
273223,44 ST ANDREWS GDNS ,Both Datasets
273224,42 ST ANDREWS GDNS ,Both Datasets
273225,40 ST ANDREWS GDNS ,Both Datasets
273226,38 ST ANDREWS GDNS ,Both Datasets
273227,36 ST ANDREWS GDNS ,Both Datasets
273228,34 ST ANDREWS GDNS ,Both Datasets
273229,32 ST ANDREWS GDNS ,Both Datasets
273230,30 ST ANDREWS GDNS ,Both Datasets
273231,28 ST ANDREWS GDNS ,Both Datasets
273232,26 ST ANDREWS GDNS ,Both Datasets
273233,24 ST ANDREWS GDNS ,Both Datasets
273816,96 SOUTH DR ,Both Datasets
273817,94 SOUTH DR ,Both Datasets
273819,88 SOUTH DR ,Both Datasets
273820,86 SOUTH DR ,Both Datasets
273821,82 SOUTH DR ,Both Datasets
273822,16 SCARTH RD ,Both Datasets
273823,12 SCARTH RD ,Both Datasets
273824,6 SCARTH RD ,Both Datasets
273825,74 SOUTH DR ,Both Datasets
273826,68 SOUTH DR ,Both Datasets
273827,64 SOUTH DR ,Both Datasets
273829,63 SOUTH DR ,Both Datasets
273830,67 SOUTH DR ,Both Datasets
273831,69 SOUTH DR ,Both Datasets
273832,73 SOUTH DR ,Both Datasets
273833,75 SOUTH DR ,Both Datasets
273834,79 SOUTH DR ,Both Datasets
